evolution$generation,maxNewLinksNumber,densityConf,breakdownHierarchy,breakdownThreshold,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,breakdownThreshold,densityConf,meanPathLength,maxNewLinksNumber,replication,breakdownHierarchy,nwLength,meanRelativeSpeed,meanClosenessCentrality
4500,7.5175148119360005,31,2.894257646707887,1.0350375097614506,1.0814677374904211,0.4578372884563072,0.04201932658739792,0.07728329242369389,0.8524045296412353,830.7807227327128,2,"[1.0603803121359712,1.1025551628448709]","[0.04144606058220324,0.04259259259259259]","[111.0,103.0]","[1.0350375097614506,1.0350375097614506]","[31,31]","[0.48831522605571503,0.42735935085689947]","[7.5175148119360005,7.5175148119360005]","[-1090167800,-238294645]","[2.894257646707887,2.894257646707887]","[915.1586216035479,746.4028238618776]","[0.8504648139012381,0.8543442453812325]","[0.0652410722528746,0.08932551259451317]"
4500,2.688195515947397,14,0.89387807654198,1.666220161326609,1.5282056970909819,0.6461890568417087,0.10218801721284344,0.026198420998214032,0.6050721299375045,399.1549736202717,3,"[1.3369366929003985,1.6404059761828451,1.5282056970909819]","[0.09934564579256361,0.11080701754385966,0.10218801721284344]","[102.0,103.0,105.0]","[1.666220161326609,1.666220161326609,1.666220161326609]","[14,14,14]","[0.5725083767157235,0.7125142528130098,0.6461890568417087]","[2.688195515947397,2.688195515947397,2.688195515947397]","[1123224805,-1056821667,-935173632]","[0.89387807654198,0.89387807654198,0.89387807654198]","[431.11953914387453,385.44919077308913,399.1549736202717]","[0.6693128272857011,0.5659561320542749,0.6050721299375045]","[0.03395022992761207,0.026100141968627987,0.026198420998214032]"
4500,1.0,10,0.9350280901043703,1.0298397698292083,1.1998702692238175,0.6436173851238518,0.09006620324395896,0.03232197779943863,0.6618559705975822,398.3988122288046,1,"[1.1998702692238175]","[0.09006620324395896]","[100.0]","[1.0298397698292083]","[10]","[0.6436173851238518]","[1.0]","[997252246]","[0.9350280901043703]","[398.3988122288046]","[0.6618559705975822]","[0.03232197779943863]"
4500,3.1003658549203,30,1.1315410930491008,1.0032110027024626,1.8720713069617037,0.6858017134229571,0.08561904761904762,0.03694219700780597,0.6828638498104616,493.71669518625066,1,"[1.8720713069617037]","[0.08561904761904762]","[102.0]","[1.0032110027024626]","[30]","[0.6858017134229571]","[3.1003658549203]","[204293796]","[1.1315410930491008]","[493.71669518625066]","[0.6828638498104616]","[0.03694219700780597]"
4500,2.7332286241184933,35,0.8525755105185696,1.2108297357449302,1.8861970393652834,0.7073827083619348,0.09949669255104976,0.022966365809998588,0.6168108564863264,456.29370579702857,1,"[1.8861970393652834]","[0.09949669255104976]","[114.0]","[1.2108297357449302]","[35]","[0.7073827083619348]","[2.7332286241184933]","[451387606]","[0.8525755105185696]","[456.29370579702857]","[0.6168108564863264]","[0.022966365809998588]"
4500,2.9478464727434015,24,0.8608147126305744,5.0,1.5035406601637038,0.6475013353534805,0.12415718837737186,0.02731664887546145,0.5763098649707202,335.6204845708358,3,"[1.2624586854831081,1.5475202208332832,1.5035406601637038]","[0.09926430812506762,0.12415718837737186,0.12597018366249135]","[107.0,110.0,105.0]","[5.0,5.0,5.0]","[24,24,24]","[0.6152085910357282,0.6475013353534805,0.6629437007837794]","[2.9478464727434015,2.9478464727434015,2.9478464727434015]","[-1673194082,706142635,-790399183]","[0.8608147126305744,0.8608147126305744,0.8608147126305744]","[395.81749171616644,335.6204845708358,331.7980240854855]","[0.6151291790686657,0.5763098649707202,0.5724407598219478]","[0.02731664887546145,0.025238361731868768,0.028198585812792967]"
4500,7.719785956924389,45,1.0131573297838463,1.715642737100608,1.2801405029968362,0.5603159099523906,0.0638080495356037,0.028140142708430616,0.715109317606558,572.0472741626163,1,"[1.2801405029968362]","[0.0638080495356037]","[116.0]","[1.715642737100608]","[45]","[0.5603159099523906]","[7.719785956924389]","[-1139253863]","[1.0131573297838463]","[572.0472741626163]","[0.715109317606558]","[0.028140142708430616]"
4500,8.431722655295463,29,3.9218136440087843,1.0988347400401366,1.1240481955515311,0.5100619595065331,0.05868087975931113,0.044051473037028874,0.7388059336861194,648.6841465588619,1,"[1.1240481955515311]","[0.05868087975931113]","[113.0]","[1.0988347400401366]","[29]","[0.5100619595065331]","[8.431722655295463]","[-1949164480]","[3.9218136440087843]","[648.6841465588619]","[0.7388059336861194]","[0.044051473037028874]"
4500,2.145343865064244,38,0.1,2.816295799878282,2.035944898914945,0.9079630544195348,0.12581315233837395,0.017978651050925273,0.5017565318914007,399.42469228182483,1,"[2.035944898914945]","[0.12581315233837395]","[132.0]","[2.816295799878282]","[38]","[0.9079630544195348]","[2.145343865064244]","[749765360]","[0.1]","[399.42469228182483]","[0.5017565318914007]","[0.017978651050925273]"
4500,1.6687633092748326,39,0.1,1.0744421264604007,1.0501389602350915,0.5211450064183603,0.05252087979360706,0.0485153346790766,0.8374341100613878,763.649832339857,1,"[1.0501389602350915]","[0.05252087979360706]","[104.0]","[1.0744421264604007]","[39]","[0.5211450064183603]","[1.6687633092748326]","[876851833]","[0.1]","[763.649832339857]","[0.8374341100613878]","[0.0485153346790766]"
4500,5.465861820043503,30,0.8364640090742022,1.0412241654182437,1.137021042006611,0.5317438562659982,0.06052348370407669,0.050091960953931744,0.7675359250730013,634.1499796661408,1,"[1.137021042006611]","[0.06052348370407669]","[104.0]","[1.0412241654182437]","[30]","[0.5317438562659982]","[5.465861820043503]","[-1784131321]","[0.8364640090742022]","[634.1499796661408]","[0.7675359250730013]","[0.050091960953931744]"
4500,7.826246640051518,38,2.726602464495035,1.0,1.3533198749725064,0.5263900151638402,0.052803346943377384,0.03165776221040997,0.7596421776933475,749.2926738024798,3,"[1.3638428883856668,1.3533198749725064,1.1965790599742832]","[0.05527777777777778,0.0497725089274385,0.052803346943377384]","[142.0,151.0,137.0]","[1.0,1.0,1.0]","[38,38,38]","[0.5479345173243113,0.5170239158739973,0.5263900151638402]","[7.826246640051518,7.826246640051518,7.826246640051518]","[-2084992688,942393251,-1391566409]","[2.726602464495035,2.726602464495035,2.726602464495035]","[749.2926738024798,753.848525588938,706.0776077604255]","[0.6987816647253153,0.7840183991130121,0.7596421776933475]","[0.02788042508048211,0.03443314860058996,0.03165776221040997]"
4500,5.902062368437502,50,1.0837995215238916,1.1182864216628354,1.2177645121479928,0.5594918428367344,0.058159533382971404,0.02498387436951466,0.7049289293392789,687.5696876752313,2,"[1.2576244097215399,1.1779046145744458]","[0.058876116343540334,0.05744295042240248]","[130.0,139.0]","[1.1182864216628354,1.1182864216628354]","[50,50]","[0.5719143370909043,0.5470693485825645]","[5.902062368437502,5.902062368437502]","[1479084762,1094865736]","[1.0837995215238916,1.0837995215238916]","[701.4912615786609,673.6481137718017]","[0.699685355984742,0.7101725026938156]","[0.0261050004371688,0.023862748301860522]"
4500,1.0,28,3.341552283458268,1.7624145994361673,1.7493008530392933,0.6601746921310891,0.10885391047712739,0.034160498100439696,0.6059651122604729,375.5117193485822,1,"[1.7493008530392933]","[0.10885391047712739]","[101.0]","[1.7624145994361673]","[28]","[0.6601746921310891]","[1.0]","[-1585892087]","[3.341552283458268]","[375.5117193485822]","[0.6059651122604729]","[0.034160498100439696]"
4500,5.652981353619748,42,1.1258126486567288,3.5490401561869,1.777203369090626,0.6585083224897952,0.10619773733398917,0.024611742285618434,0.6134435572929882,383.02559728820086,1,"[1.777203369090626]","[0.10619773733398917]","[106.0]","[3.5490401561869]","[42]","[0.6585083224897952]","[5.652981353619748]","[1698485952]","[1.1258126486567288]","[383.02559728820086]","[0.6134435572929882]","[0.024611742285618434]"
4500,5.122700302329649,50,2.836234039591728,1.0161824401361181,1.4669713642226827,0.570998588802597,0.05312847093669011,0.030106192619241984,0.730879152606469,688.1289619928116,1,"[1.4669713642226827]","[0.05312847093669011]","[136.0]","[1.0161824401361181]","[50]","[0.570998588802597]","[5.122700302329649]","[-2025656441]","[2.836234039591728]","[688.1289619928116]","[0.730879152606469]","[0.030106192619241984]"
4500,3.633342959918195,27,0.8615700756272238,1.5193491037605256,1.25222186161892,0.5134643777672231,0.0675716317821581,0.030100942289720104,0.681286931362876,487.89703950956476,1,"[1.25222186161892]","[0.0675716317821581]","[115.0]","[1.5193491037605256]","[27]","[0.5134643777672231]","[3.633342959918195]","[-721572007]","[0.8615700756272238]","[487.89703950956476]","[0.681286931362876]","[0.030100942289720104]"
4500,10.0,42,0.29167730842196593,1.1847444851093074,1.1707226034828055,0.5286051745990247,0.057992863963013216,0.042137159729900786,0.7732817864851158,658.9967881344564,1,"[1.1707226034828055]","[0.057992863963013216]","[100.0]","[1.1847444851093074]","[42]","[0.5286051745990247]","[10.0]","[-684745]","[0.29167730842196593]","[658.9967881344564]","[0.7732817864851158]","[0.042137159729900786]"
4500,3.7084546186482426,22,0.19339788299538907,1.4059539678327209,1.3902131178610408,0.48979722018625726,0.06916213979925892,0.03526976957198355,0.7003803591239683,530.8343770858407,1,"[1.3902131178610408]","[0.06916213979925892]","[112.0]","[1.4059539678327209]","[22]","[0.48979722018625726]","[3.7084546186482426]","[-650229986]","[0.19339788299538907]","[530.8343770858407]","[0.7003803591239683]","[0.03526976957198355]"
4500,6.527426752281794,37,0.1,1.6572461052905347,1.239571015000003,0.5716564661587067,0.07707807807807808,0.031883355722455,0.6941507635311767,444.88983624141474,1,"[1.239571015000003]","[0.07707807807807808]","[106.0]","[1.6572461052905347]","[37]","[0.5716564661587067]","[6.527426752281794]","[510486543]","[0.1]","[444.88983624141474]","[0.6941507635311767]","[0.031883355722455]"
4500,2.309307189938127,39,0.15295931920974448,1.0,1.1129459011920897,0.5358007903563045,0.05226960967701708,0.06912274356149746,0.8214477400503882,749.1452103843098,3,"[1.1129459011920897,1.274588994394709,1.0548782340284493]","[0.0560456619719631,0.05226960967701708,0.051529506955863544]","[101.0,104.0,102.0]","[1.0,1.0,1.0]","[39,39,39]","[0.5358007903563045,0.547272822730646,0.49195832873676915]","[2.309307189938127,2.309307189938127,2.309307189938127]","[-993998279,-856091831,1409314585]","[0.15295931920974448,0.15295931920974448,0.15295931920974448]","[720.6225248689874,764.5977841326904,749.1452103843098]","[0.8009460047154854,0.8214477400503882,0.8519928365193835]","[0.06204579320614322,0.07489452691208756,0.06912274356149746]"
4500,4.553849348730717,6,1.0324831275247284,1.2044303370605198,1.3111751673300482,0.5364285616079311,0.08403791737408035,0.031152672554261053,0.639417433499361,511.21172841835505,1,"[1.3111751673300482]","[0.08403791737408035]","[110.0]","[1.2044303370605198]","[6]","[0.5364285616079311]","[4.553849348730717]","[269442132]","[1.0324831275247284]","[511.21172841835505]","[0.639417433499361]","[0.031152672554261053]"
4500,7.318589546955565,42,1.5652020401056521,1.529751553428153,1.303314586327341,0.551907011080065,0.07292881822928819,0.028303027367747716,0.6952134040711305,483.75876848768706,1,"[1.303314586327341]","[0.07292881822928819]","[118.0]","[1.529751553428153]","[42]","[0.551907011080065]","[7.318589546955565]","[-685831121]","[1.5652020401056521]","[483.75876848768706]","[0.6952134040711305]","[0.028303027367747716]"
4500,2.5754186381574216,19,0.8163362241029203,2.3859627640527608,1.9536243307848422,0.7225301876872807,0.12361336032388663,0.025469124941659628,0.5391569506263463,356.9716659790654,1,"[1.9536243307848422]","[0.12361336032388663]","[105.0]","[2.3859627640527608]","[19]","[0.7225301876872807]","[2.5754186381574216]","[890147587]","[0.8163362241029203]","[356.9716659790654]","[0.5391569506263463]","[0.025469124941659628]"
4500,1.9142241975458827,31,0.30236763530824434,1.0,1.3816558234381084,0.5881910214662537,0.07905558350100604,0.03683605631353445,0.679643879084444,532.3263016151891,1,"[1.3816558234381084]","[0.07905558350100604]","[108.0]","[1.0]","[31]","[0.5881910214662537]","[1.9142241975458827]","[-1198368052]","[0.30236763530824434]","[532.3263016151891]","[0.679643879084444]","[0.03683605631353445]"
4500,1.3187127014964117,5,0.9181541383071639,1.7984208005214541,1.47263468711641,0.6107568620431398,0.0895755131426495,0.023447928879444843,0.6339081785544591,428.8449283121828,2,"[1.562841758882254,1.382427615350566]","[0.08941497444398398,0.089736051841315]","[125.0,107.0]","[1.7984208005214541,1.7984208005214541]","[5,5]","[0.6355296095516464,0.5859841145346332]","[1.3187127014964117,1.3187127014964117]","[367475122,1238662972]","[0.9181541383071639,0.9181541383071639]","[438.0370919014219,419.65276472294374]","[0.6101567427091378,0.6576596143997805]","[0.02047992278436178,0.026415934974527905]"
4500,5.9388333548217815,36,1.5562260152747605,2.818126257571186,2.0446345068559957,0.5916986689188548,0.10109084592669794,0.0295044150728397,0.601611697127799,374.74770837860996,1,"[2.0446345068559957]","[0.10109084592669794]","[100.0]","[2.818126257571186]","[36]","[0.5916986689188548]","[5.9388333548217815]","[-1321049001]","[1.5562260152747605]","[374.74770837860996]","[0.601611697127799]","[0.0295044150728397]"
4500,2.7610380523333764,46,0.3735793577056403,1.511777247969461,1.4454186468199857,0.5991816019587203,0.10527580211790738,0.025214509986322443,0.6207701257401245,393.0068059184267,1,"[1.4454186468199857]","[0.10527580211790738]","[109.0]","[1.511777247969461]","[46]","[0.5991816019587203]","[2.7610380523333764]","[1300747900]","[0.3735793577056403]","[393.0068059184267]","[0.6207701257401245]","[0.025214509986322443]"
4500,7.307935318408486,43,0.3450034332540233,1.5594571617607245,2.1683273335798225,0.7454311116514514,0.10301641199773628,0.020827724769971603,0.5825620493120509,459.0332697729748,1,"[2.1683273335798225]","[0.10301641199773628]","[116.0]","[1.5594571617607245]","[43]","[0.7454311116514514]","[7.307935318408486]","[610773544]","[0.3450034332540233]","[459.0332697729748]","[0.5825620493120509]","[0.020827724769971603]"
4500,7.198214304189118,4,2.793544374283139,1.0,1.1237589476197032,0.512336285765647,0.05795342588446037,0.04446367576413209,0.7912476104880413,627.2009405081621,1,"[1.1237589476197032]","[0.05795342588446037]","[104.0]","[1.0]","[4]","[0.512336285765647]","[7.198214304189118]","[-793265349]","[2.793544374283139]","[627.2009405081621]","[0.7912476104880413]","[0.04446367576413209]"
4500,1.0,20,0.9004220164066752,1.0,1.413538970759736,0.592167875581877,0.07949695790608986,0.024294567142428107,0.6278580809927988,447.4409408638722,1,"[1.413538970759736]","[0.07949695790608986]","[126.0]","[1.0]","[20]","[0.592167875581877]","[1.0]","[-139806279]","[0.9004220164066752]","[447.4409408638722]","[0.6278580809927988]","[0.024294567142428107]"
4500,2.8167495421792443,37,0.6131980535771538,1.744962493805467,1.3756800102433506,0.6224551510807815,0.08248356464572681,0.030335125674139346,0.6513260577085063,425.4757044137537,1,"[1.3756800102433506]","[0.08248356464572681]","[104.0]","[1.744962493805467]","[37]","[0.6224551510807815]","[2.8167495421792443]","[-1781336201]","[0.6131980535771538]","[425.4757044137537]","[0.6513260577085063]","[0.030335125674139346]"
4500,2.3769557034365274,6,0.6828473376950811,1.5585431777107845,1.7086897671622479,0.5802281153093787,0.10926839265880361,0.03057380568679664,0.633396754640555,384.1286617478325,3,"[1.8081866210519169,1.5725736914453095,1.7086897671622479]","[0.10926839265880361,0.08747450020399837,0.11608274941608275]","[106.0,123.0,103.0]","[1.5585431777107845,1.5585431777107845,1.5585431777107845]","[6,6,6]","[0.5802281153093787,0.6380152690233665,0.5643329364137348]","[2.3769557034365274,2.3769557034365274,2.3769557034365274]","[1194242764,1740149958,1842828301]","[0.6828473376950811,0.6828473376950811,0.6828473376950811]","[384.1286617478325,430.71724993084837,353.21226590640435]","[0.633396754640555,0.560988335858678,0.6439601014742026]","[0.03057380568679664,0.02492050203109844,0.032996994136820605]"
4500,2.566333284482036,43,0.6591559394728116,1.4921478560295718,1.8859521953924576,0.7680321668335118,0.13100103199174407,0.024096516366391783,0.57470117305579,346.21988579113463,1,"[1.8859521953924576]","[0.13100103199174407]","[102.0]","[1.4921478560295718]","[43]","[0.7680321668335118]","[2.566333284482036]","[1661552886]","[0.6591559394728116]","[346.21988579113463]","[0.57470117305579]","[0.024096516366391783]"
4500,2.7507209384524822,18,0.15752610337254855,1.2219808715046365,1.5412718268174215,0.6514364655811731,0.09365018942483731,0.030203217773353642,0.6491778165338369,452.6625934483714,1,"[1.5412718268174215]","[0.09365018942483731]","[101.0]","[1.2219808715046365]","[18]","[0.6514364655811731]","[2.7507209384524822]","[194385403]","[0.15752610337254855]","[452.6625934483714]","[0.6491778165338369]","[0.030203217773353642]"
